gene,p_model,coef_log_constraint,p_log_constraint,coef_log_pathogenicity,p_log_pathogenicity,coef_pLoF_indicator,p_pLoF_indicator,coef_missense_indicator,p_missense_indicator,coef_constant,p_constant,filename,phenocode,description
IL17RA,3.4287750411820636e-11,-0.1260273674681931,0.5513435640923605,-0.0581791348534221,2.637528064585022e-09,-0.2117094932154651,0.0148995581518882,-0.0608052370949582,6.360819038305562e-06,0.0416443332422054,0.0020786318210667,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
MICB,1.7661768804104773e-07,-0.4737263804834182,0.122520939111311,0.1389282724817975,6.694981229034621e-08,-0.0719260604579948,0.1529260452082831,0.0409299435301864,0.0031282537917964,-0.0579120199347319,0.0034099209310285,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
MPO,2.952961735550937e-13,0.4108132057804685,0.2362468068268619,0.048622972561527,2.1360791349180282e-13,0.033364549321546,0.0925822509529128,0.0524231509525105,0.0001506387719137,-0.0397198733469926,0.0053196617004082,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
PTPRC,2.3695415525823157e-07,-0.1875923174868281,0.3531599339364922,0.0441082440456305,0.000311141775839,0.2300635030259695,0.0145392041729182,-0.005385711197189,0.5986824824687436,-0.0357593463566021,0.0012443123686303,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
S1PR4,4.202198989771524e-15,-0.3696831834192761,0.6908186725901823,-0.2034162475523774,1.8260067729767995e-11,-0.6398908646542212,0.0116574891907175,-0.1606256576582922,2.2095096373510406e-16,0.1357944416119442,1.955761826232397e-07,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
SBNO2,6.440388028990894e-19,0.0847039942778401,0.7657105574379631,0.0713900837121096,4.9945376615068014e-08,0.4980677253560036,3.6604391277003565e-11,0.065769910074535,8.229657066538506e-09,-0.0634192846721348,2.5309268434423622e-08,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
SH2B3,2.0081237583738413e-19,-0.3625793831871112,0.2100535004664714,0.0865549763783078,7.592944081209983e-19,0.1415054098290635,0.1067301628056765,-0.0054765833644574,0.8322969065484954,0.0162023928219258,0.538138772558852,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
SLC9A3R1,6.252186761449172e-16,-3.2629866499911437,0.0001174221425041,0.1267196863647551,1.1172989429312903e-14,0.0291041455430422,0.699880449084515,0.0924762335452195,4.828587465546704e-14,-0.0714333330293051,3.6843141359085273e-06,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
TNFRSF13B,7.880710163170773e-16,0.0821175196061774,0.9031387659397764,-0.0432955396328637,6.777204230587599e-17,-0.1046178809355484,0.0127415990153139,-0.0089924427218413,0.2315053922687776,0.0230072236606949,0.0143123409837494,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
ZNF142,6.511437615127657e-07,0.003068276227214,0.9695426989870874,0.0264670424240362,0.0001688163380714,0.1009999679952704,0.0124810965080661,0.0322727549175027,1.270930358657103e-07,-0.050448713143802,2.9806701468168693e-15,30000.unified.tsv.gz,30000,White blood cell (leukocyte) count
ARL15,5.609953071621661e-10,-34.89736250708511,2.2685703407903612e-08,0.7850112162576076,8.618752978746834e-10,0.0,,-1.313271392450739,3.7883347912003374e-09,1.0380366533590473,2.0115502081744423e-08,25453.unified.tsv.gz,25453,Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)
PCDHGA10,6.657002910078566e-08,-0.1811404178143512,0.6267508483423998,0.1934473524462832,5.1872627882817944e-09,0.0399668505157835,0.6693259885482232,0.1827571209158571,0.0194496001276336,-0.1344804474620935,0.061194447598435,25453.unified.tsv.gz,25453,Mean ISOVF in superior cerebellar peduncle on FA skeleton (left)
LOC101929680,1.894890021956859e-15,-0.0826158761664864,1.890328975323195e-15,-2.6487774494008924,1.8948935507027402e-15,0.0,,0.0,,3.303084847074988,1.8776367623505823e-15,21021.unified.tsv.gz,21021,Pulse wave Arterial Stiffness index
PCDHGA10,1.0285572210893729e-07,-10.747554060861496,0.0004552712049008,0.1400432636621917,5.286925924853229e-06,0.1465071111775296,0.1766458109137101,-0.0562406799517344,0.5041557850759352,0.1227919937598738,0.146155838478322,22147.unified.tsv.gz,22147,Age asthma diagnosed by doctor
STAB1,5.051453892630925e-17,1.664953790487821,0.0180884044029926,0.2981229385583576,6.086023791740473e-05,0.9178642816032038,1.558237692544103e-13,0.2367530436732364,4.334131578113624e-08,-0.1183775494429441,0.0134516936239066,25028.unified.tsv.gz,25028,Median T2star in caudate (left)
UGT1A1,2.2596480460824114e-11,5.477625279004895,4.707520236523556e-13,-0.0556789586574834,0.1065150581578339,0.2207525191637779,0.8319452462714758,-0.0299574950356371,0.7652632699081463,-0.0177390865826005,0.8495807724453359,25028.unified.tsv.gz,25028,Median T2star in caudate (left)
PCDHA11,2.5884424694700393e-08,-0.3661638141253387,0.4622408545139205,-0.5606006675052125,1.0568894080106421e-09,0.0,,-0.0974227333218522,0.0201592066046338,0.3148334166136634,1.350320164993908e-07,25689.unified.tsv.gz,25689,Weighted-mean OD in tract inferior fronto-occipital fasciculus (left)
PCDHA10,2.17118644232987e-09,-14.96969174832471,1.2665777879441016e-07,0.0136492117365063,0.5936086937354641,-0.1338125288400371,0.4832015388404685,-0.038362763624922,0.3490835152290826,0.2103187778332977,2.894390531510893e-07,25763.unified.tsv.gz,25763,90th percentile of BOLD effect (in group-defined mask) for faces activation
AC069368.1,8.914344532788825e-11,-0.4508929866180599,0.1450760295619391,0.2719090049081514,1.8449508449959781e-09,0.4026808890490591,0.0053032735114706,0.0812607455118813,0.0165872958623056,-0.136155465957988,0.000807653000754,30110.unified.tsv.gz,30110,Platelet distribution width
ARFGAP3,1.525543894323901e-07,-0.2870773709359356,0.249442232493979,-0.0623876601971664,1.3525090626212742e-07,-0.0262812621629466,0.624530968823775,-0.0461410006037479,9.549240810378911e-07,0.0585648130904497,6.561041364008566e-08,30110.unified.tsv.gz,30110,Platelet distribution width
CCHCR1,7.550619831447521e-08,0.3305554558007523,0.4422639244001501,0.0705113266845445,0.0002683984712668,-0.0098798534389253,0.6706921564887522,0.0023959846277765,0.8443963315252505,-0.044495069213253,0.0042497357122365,30110.unified.tsv.gz,30110,Platelet distribution width
CD36,1.0545492670671868e-18,-3.434437254110017,2.200382072223222e-05,0.0357959744570143,0.0051841255950315,0.1467153819054791,2.957560482890717e-09,0.1536422318851507,4.907540770396072e-15,-0.0078676548034304,0.5655441241526094,30110.unified.tsv.gz,30110,Platelet distribution width
CYP3A43,3.756908641150341e-07,-0.0211154116537105,0.9218122686938116,-0.0774957701637293,5.307913034601007e-05,-0.0207686037904589,0.078862793692101,-0.0331019726610861,0.0061299093495942,0.0619773994009013,0.0003305534536649,30110.unified.tsv.gz,30110,Platelet distribution width
DENND2C,1.6021616014839295e-38,-0.0001692174062833,0.9994601954598592,-0.0618690461696057,4.7629760603381596e-30,-0.3062100044296491,5.562825332390595e-07,-0.0632662362713795,8.031798581084504e-22,0.0520343225331441,8.520853456759976e-13,30110.unified.tsv.gz,30110,Platelet distribution width
DENND4B,4.8436371280933705e-11,-0.0949163142781263,0.389533521681326,-0.1127465733906121,5.8209210327152847e-08,-0.3683613326613006,2.054785634570664e-05,-0.0846578860080018,1.1340022233900998e-05,0.0911075068122525,1.9456293658722438e-06,30110.unified.tsv.gz,30110,Platelet distribution width
DOCK5,2.586978484336496e-13,-0.1044714282086227,0.5184576478240435,-0.0535828041953403,5.9458887183129965e-06,-0.3305658232702689,3.8807677189320087e-11,-0.0431858912762752,0.0002690657219425,0.0597328425404375,9.60106792149241e-07,30110.unified.tsv.gz,30110,Platelet distribution width
DOCK8,1.0169145277758766e-13,0.5759909676910091,2.4980121190720584e-05,0.0466676540254561,6.4352144146004665e-09,0.1845254369229025,0.0049354783066683,0.0212775241755155,0.0012977036432789,-0.0214251775647399,0.0032375518432093,30110.unified.tsv.gz,30110,Platelet distribution width
DOK2,3.988042735170201e-10,-0.1281178630974036,0.5024432851728385,0.0253584835830484,6.137706527261667e-12,-0.0343252781798275,0.627295417344448,-0.0028378974404652,0.8305828332838727,-0.0186902394947101,0.1453645828447787,30110.unified.tsv.gz,30110,Platelet distribution width
GP1BA,5.235306154625334e-28,-0.2521809268304545,0.0869537972884649,0.292334777743153,2.2792460045450773e-08,0.407865113470735,1.933468150558568e-25,0.150792126866553,1.003779882597601e-07,-0.1978593778769034,1.7132028322344628e-07,30110.unified.tsv.gz,30110,Platelet distribution width
GP1BB,1.382882540302074e-14,-0.0039767456094143,0.9921534859121448,0.3414053566100243,2.391479640848901e-09,1.1615186003480316,1.066565944231667e-09,0.1466518577697863,8.31387594321533e-07,-0.2399551585949302,1.0041400205514432e-06,30110.unified.tsv.gz,30110,Platelet distribution width
GP9,1.251495753760807e-22,-0.6828443078382715,0.6628472318752767,0.5249426133568024,1.0316860925689831e-20,0.3350198485972975,0.3938990322077229,0.3947917861321877,1.5289485803848176e-15,-0.3805388075700404,3.7957165475777475e-09,30110.unified.tsv.gz,30110,Platelet distribution width
HLA-B,1.0606891840243776e-14,-0.0796040846444652,0.7575558235172749,-0.2513566485554886,3.3027082131653e-05,0.0055134331112517,0.5857529014070015,-0.0896924178392196,0.0093944000377845,0.1351924968085473,0.002073676817943,30110.unified.tsv.gz,30110,Platelet distribution width
LPL,3.876736943594372e-14,0.1700412007782679,0.4317131474173052,0.0984077749866072,3.964286122052368e-06,0.1433790804132024,0.1283770397893418,0.1208034223686817,3.975324475346205e-14,-0.0690016826514803,3.342565883259638e-05,30110.unified.tsv.gz,30110,Platelet distribution width
LRCH1,8.067854481115264e-07,-0.0663256288734834,0.743002597982917,0.0533501443434764,0.0003725708178486,0.5944567681452861,5.46615260229729e-06,0.0236118519308123,0.0622064925890233,-0.0672209648730386,6.030734176812185e-07,30110.unified.tsv.gz,30110,Platelet distribution width
MICALL1,5.1303445758853e-20,0.7993296516994909,2.723620687510194e-07,0.0292986728697659,0.0989405744515595,0.1704322639804282,0.023981095145175,0.0835870092791825,1.2469358698602947e-08,-0.0436585900819833,0.0046661082975775,30110.unified.tsv.gz,30110,Platelet distribution width
MICB,2.631764318695677e-10,0.9378274853980328,0.0037839931152141,-0.1636875031339495,1.750402032027268e-09,0.0752958832195725,0.1543983925878324,-0.0467341488181182,0.0013285862769368,0.0712807591298384,0.0006174526680147,30110.unified.tsv.gz,30110,Platelet distribution width
MPIG6B,1.423648393921209e-10,-3.032428090752011,0.0882088175927341,0.1250837126617517,2.872411515900472e-05,0.5653625612971164,6.8041286259562945e-09,0.097044695088608,0.0078807782305917,-0.0392766063733077,0.3611406041668948,30110.unified.tsv.gz,30110,Platelet distribution width
NPC1,4.063394697796992e-12,0.1500396045717431,0.4946685992190015,0.1048451809982819,1.6463053655701074e-07,0.3071296464192134,2.546108664328116e-07,0.0874556215060394,6.8599217336025495e-09,-0.0932591870379593,1.9612232813297407e-08,30110.unified.tsv.gz,30110,Platelet distribution width
PCDHGA1,6.89380638970723e-07,0.1765737829613766,0.2782183951959436,-0.0300548646577324,1.0754869188379888e-08,0.0294296096166072,0.6256705165081675,-0.0196368248900249,0.004994619726148,0.0250489358047392,0.0003405969621021,30110.unified.tsv.gz,30110,Platelet distribution width
PLEK,5.174682274250774e-12,2.937124072382865,6.841287172429938e-10,-0.1281640712853476,0.0003078170450626,-0.0748496233171671,0.6288386342873441,-0.0775072071012137,0.171479483693517,0.0960167683389927,0.116054637688077,30110.unified.tsv.gz,30110,Platelet distribution width
PRELID3B,4.0425740267487066e-08,1.766908226491254,0.4642032466887136,0.1537504427508104,1.4588460451653205e-07,-0.1770715930627606,0.3741069795031945,0.0282757889332613,0.4715769055427768,-0.0766128209888366,0.0493054843945946,30110.unified.tsv.gz,30110,Platelet distribution width
PTPN6,3.300195795704887e-07,0.3920073536766735,0.0291791350404785,0.0515788762481533,3.3068055905988315e-06,0.3937377700105031,0.0082194502681304,0.0237096934200397,0.2701609500182473,-0.0374318671610151,0.0487131068996311,30110.unified.tsv.gz,30110,Platelet distribution width
RIN2,6.375453682376625e-08,-0.1841551161299732,0.3279491677615417,0.0621930814968674,4.3825342227373155e-09,0.0363677746458107,0.4547895664367448,0.0257144562065529,0.0008569608284071,-0.0235123685295163,0.0035787425493379,30110.unified.tsv.gz,30110,Platelet distribution width
RIPOR3,5.036990128943532e-14,0.2067639328788513,0.2258823159403775,-0.105183764609494,5.308234756550083e-06,-0.23542798210068,7.099950675841945e-10,-0.0771912881383097,1.1319820043844088e-08,0.0815096741274852,2.36667043985056e-06,30110.unified.tsv.gz,30110,Platelet distribution width
SLFN14,4.452373860948591e-21,-1.119434253641196,3.916677136015165e-18,-0.2187553986671647,1.046696403596572e-05,-0.413657748653668,1.2648438181994382e-06,-0.2675232342622317,1.0945964238359997e-07,0.2226235013826847,4.61075542065692e-05,30110.unified.tsv.gz,30110,Platelet distribution width
SVEP1,2.0180599279520846e-20,-0.0720480600744116,0.2288951577962623,0.0336824010307789,2.0870333367815655e-20,-0.0433507097932983,0.4619569024324665,0.024060139765518,1.8895341803597096e-10,-0.0221456266363463,4.555133302772958e-08,30110.unified.tsv.gz,30110,Platelet distribution width
TNFRSF13B,9.21895960224152e-07,1.1384799265596572,0.1128339537304007,0.0247464573992375,2.5643085336110717e-06,0.1254962899436947,0.0049524147055241,0.0053909277548654,0.4988986993768001,-0.0242885004570419,0.0148505278611671,30110.unified.tsv.gz,30110,Platelet distribution width
TRIOBP,8.09652474063246e-10,0.1435238570976826,0.0504147462134918,0.0629622192134535,6.517187737348275e-10,0.0484455577264322,0.0983719222095011,0.0453930302355832,6.467200644667902e-08,-0.0558240722830687,5.351073754398421e-09,30110.unified.tsv.gz,30110,Platelet distribution width
TUBB1,8.125845094634629e-83,0.5942542847507987,0.5207662069724646,0.5906355421105408,1.7651769586243424e-60,1.9390134803412864,2.6567749004819257e-42,0.2476927834922865,3.842138136407966e-19,-0.4363427002611286,4.546726847485575e-42,30110.unified.tsv.gz,30110,Platelet distribution width
LOC101929680,6.786596106136064e-16,0.0673422917768316,7.821992367526196e-16,-0.9192184924215688,6.784961311591512e-16,0.0,,0.0,,0.9270104653213888,8.268413234992593e-16,30820.unified.tsv.gz,30820,Rheumatoid factor
PCDHGA10,4.719832585088388e-11,-17.895720633278046,2.691336206600517e-10,-0.100754020469631,0.0011926381111268,0.2235936253019262,0.0057113786119111,-0.06570064676269,0.2982597207776016,0.2478686777810209,0.0002070778532414,30820.unified.tsv.gz,30820,Rheumatoid factor
ZHX1-C8orf76,6.665282050202936e-13,4272.7662041854055,6.513786227467668e-13,-4.576505914866241e-12,0.8373276238428788,-5.500605940961968,7.204048328782491e-13,58.76567235080721,6.781682412411161e-13,-101.25603772635888,7.033926965510091e-13,30820.unified.tsv.gz,30820,Rheumatoid factor
ARL15,9.647513274883674e-07,-3.164889012619919,0.3183793653459092,-1.1781547192755215,3.448554265187736e-07,0.0,,1.456271616178607,6.730129611540587e-06,-0.4633049689774698,0.0025339532165199,25593.unified.tsv.gz,25593,Weighted-mean L1 in tract superior thalamic radiation (right)
PCDHGA1,2.9549041622564816e-12,-3.060663139908908,0.3604805916015056,-0.1595141108736182,1.1474713731093118e-06,0.0579455482491269,0.822603379261983,-0.0826241771252407,0.0076589332458548,0.1423129142974808,0.0001049167045428,25593.unified.tsv.gz,25593,Weighted-mean L1 in tract superior thalamic radiation (right)
PCDHGA10,1.4503499965095895e-16,-0.2106598048205346,0.5264137163130895,-0.2867194073909975,5.764671103079722e-19,-0.0522325149123355,0.5344029583089572,-0.0846005052655844,0.2243915695022542,0.1475627650639312,0.0223337555234192,25593.unified.tsv.gz,25593,Weighted-mean L1 in tract superior thalamic radiation (right)
UGT1A1,4.292157676447567e-12,1.409052834637217,0.000549769258141,0.1380944334846167,5.239690924465524e-12,0.1740924400641363,0.7643735847372796,0.0336832977423777,0.5525871044244577,-0.0521115198630758,0.3254807002942778,25593.unified.tsv.gz,25593,Weighted-mean L1 in tract superior thalamic radiation (right)
PCDHGA10,5.569615521340329e-12,-0.0721915690967331,0.8519185289443794,-0.2443499141474419,4.542086094006055e-12,-0.1671301740653219,0.0891500297590568,-0.3325268208927926,6.44427241118849e-05,0.2929334125459308,0.0001281885550279,25702.unified.tsv.gz,25702,Weighted-mean OD in tract uncinate fasciculus (left)
DDAH2,6.104030724643386e-07,-1.4525431153042367,7.871261446941196e-08,0.2481498273012146,0.0051975751351978,0.1405239628161539,0.7751215631494934,0.0281578763059549,0.6614512037017951,-0.1525796688790959,0.0037606160920339,25202.unified.tsv.gz,25202,Mean L1 in genu of corpus callosum on FA skeleton
PCDHA10,2.7127594115867617e-10,-13.05789549833815,3.289991475118056e-06,-0.0071601082089643,0.7784588279494357,-0.0845796262376599,0.6554883946246703,-0.0759496474027763,0.0637142025690865,0.1799926416363809,9.915954515589913e-06,25202.unified.tsv.gz,25202,Mean L1 in genu of corpus callosum on FA skeleton
PCDHGA1,2.6675687276685045e-17,-5.301340156680359,0.0988799670584404,-0.1692758033990361,8.105973376579871e-08,-0.3954228530738425,0.1110942108595573,-0.0829165566192234,0.0057271432563369,0.1285845350929852,0.0002779199962998,25202.unified.tsv.gz,25202,Mean L1 in genu of corpus callosum on FA skeleton
PCDHGA10,2.687153176247178e-12,-0.664289132231954,0.1067176239130117,-0.2868799502528907,4.9902935563198164e-14,0.1580452482647935,0.1325995214556887,0.0701824368496186,0.4167423905626832,0.004269370587604,0.9571561567191412,25202.unified.tsv.gz,25202,Mean L1 in genu of corpus callosum on FA skeleton
